0.000000E+00	1.198392E+00
1.000000E-03	1.210205E+00
2.000000E-03	1.211970E+00
3.000000E-03	1.197093E+00
4.000000E-03	1.207309E+00
5.000000E-03	1.212841E+00
6.000000E-03	1.217787E+00
7.000000E-03	1.223170E+00
8.000000E-03	1.223610E+00
9.000000E-03	1.215016E+00
1.000000E-02	1.217048E+00
1.100000E-02	1.220136E+00
1.200000E-02	1.236267E+00
1.300000E-02	1.221631E+00
1.400000E-02	1.212006E+00
1.500000E-02	1.214146E+00
1.600000E-02	1.218207E+00
1.700000E-02	1.207787E+00
1.800000E-02	1.226963E+00
1.900000E-02	1.200899E+00
2.000000E-02	1.212038E+00
2.100000E-02	1.228476E+00
2.200000E-02	1.212910E+00
2.300000E-02	1.207722E+00
2.400000E-02	1.224613E+00
2.500000E-02	1.218426E+00
2.600000E-02	1.209612E+00
2.700000E-02	1.218543E+00
2.800000E-02	1.204734E+00
2.900000E-02	1.209937E+00
3.000000E-02	1.209992E+00
3.100000E-02	1.202659E+00
3.200000E-02	1.218296E+00
3.300000E-02	1.205933E+00
3.400000E-02	1.191176E+00
3.500000E-02	1.205426E+00
3.600000E-02	1.189943E+00
3.700000E-02	1.203980E+00
3.800000E-02	1.204277E+00
3.900000E-02	1.210587E+00
4.000000E-02	1.212767E+00
4.100000E-02	1.220483E+00
4.200000E-02	1.206664E+00
4.300000E-02	1.205054E+00
4.400000E-02	1.230973E+00
4.500000E-02	1.208400E+00
4.600000E-02	1.223239E+00
4.700000E-02	1.221695E+00
4.800000E-02	1.209036E+00
4.900000E-02	1.230583E+00
5.000000E-02	1.233628E+00
5.100000E-02	1.227263E+00
5.200000E-02	1.220029E+00
5.300000E-02	1.228063E+00
5.400000E-02	1.224766E+00
5.500000E-02	1.227745E+00
5.600000E-02	1.222865E+00
5.700000E-02	1.220995E+00
5.800000E-02	1.248639E+00
5.900000E-02	1.230373E+00
6.000000E-02	1.233110E+00
6.100000E-02	1.236396E+00
6.200000E-02	1.230102E+00
6.300000E-02	1.241466E+00
6.400000E-02	1.256678E+00
6.500000E-02	1.241852E+00
6.600000E-02	1.261832E+00
6.700000E-02	1.233865E+00
6.800000E-02	1.232894E+00
6.900000E-02	1.250925E+00
7.000000E-02	1.239890E+00
7.100000E-02	1.240608E+00
7.200000E-02	1.235164E+00
7.300000E-02	1.225340E+00
7.400000E-02	1.220270E+00
7.500000E-02	1.231036E+00
7.600000E-02	1.234254E+00
7.700000E-02	1.221475E+00
7.800000E-02	1.222809E+00
7.900000E-02	1.210128E+00
8.000000E-02	1.228874E+00
8.100000E-02	1.225618E+00
8.200000E-02	1.225611E+00
8.300000E-02	1.231409E+00
8.400000E-02	1.235481E+00
8.500000E-02	1.205542E+00
8.600000E-02	1.223845E+00
8.700000E-02	1.228013E+00
8.800000E-02	1.208365E+00
8.900000E-02	1.233569E+00
9.000000E-02	1.218227E+00
9.100000E-02	1.230204E+00
9.200000E-02	1.227103E+00
9.300000E-02	1.235732E+00
9.400000E-02	1.235334E+00
9.500000E-02	1.222238E+00
9.600000E-02	1.231335E+00
9.700000E-02	1.229351E+00
9.800000E-02	1.249519E+00
9.900000E-02	1.230504E+00
1.000000E-01	1.232875E+00
1.010000E-01	1.258274E+00
1.020000E-01	1.225373E+00
1.030000E-01	1.236813E+00
1.040000E-01	1.265235E+00
1.050000E-01	1.252640E+00
1.060000E-01	1.257292E+00
1.070000E-01	1.249870E+00
1.080000E-01	1.240357E+00
1.090000E-01	1.254130E+00
1.100000E-01	1.266012E+00
1.110000E-01	1.259135E+00
1.120000E-01	1.258386E+00
1.130000E-01	1.240528E+00
1.140000E-01	1.248077E+00
1.150000E-01	1.244827E+00
1.160000E-01	1.250766E+00
1.170000E-01	1.253870E+00
1.180000E-01	1.264399E+00
1.190000E-01	1.237623E+00
1.200000E-01	1.255215E+00
1.210000E-01	1.261421E+00
1.220000E-01	1.246191E+00
1.230000E-01	1.256689E+00
1.240000E-01	1.239733E+00
1.250000E-01	1.250568E+00
1.260000E-01	1.257695E+00
1.270000E-01	1.234025E+00
1.280000E-01	1.232758E+00
1.290000E-01	1.245209E+00
1.300000E-01	1.221862E+00
1.310000E-01	1.230250E+00
1.320000E-01	1.231282E+00
1.330000E-01	1.213943E+00
1.340000E-01	1.221521E+00
1.350000E-01	1.238604E+00
1.360000E-01	1.223819E+00
1.370000E-01	1.234871E+00
1.380000E-01	1.228430E+00
1.390000E-01	1.220610E+00
1.400000E-01	1.217371E+00
1.410000E-01	1.227620E+00
1.420000E-01	1.216138E+00
1.430000E-01	1.225497E+00
1.440000E-01	1.248776E+00
1.450000E-01	1.236150E+00
1.460000E-01	1.242310E+00
1.470000E-01	1.250628E+00
1.480000E-01	1.243277E+00
1.490000E-01	1.246980E+00
1.500000E-01	1.250022E+00
1.510000E-01	1.249548E+00
1.520000E-01	1.251686E+00
1.530000E-01	1.245303E+00
1.540000E-01	1.235334E+00
1.550000E-01	1.247259E+00
1.560000E-01	1.248655E+00
1.570000E-01	1.253132E+00
1.580000E-01	1.257344E+00
1.590000E-01	1.255419E+00
1.600000E-01	1.259749E+00
1.610000E-01	1.251457E+00
1.620000E-01	1.241260E+00
1.630000E-01	1.270826E+00
1.640000E-01	1.255248E+00
1.650000E-01	1.253307E+00
1.660000E-01	1.267498E+00
1.670000E-01	1.264013E+00
1.680000E-01	1.241876E+00
1.690000E-01	1.253583E+00
1.700000E-01	1.255094E+00
1.710000E-01	1.243643E+00
1.720000E-01	1.253566E+00
1.730000E-01	1.227707E+00
1.740000E-01	1.240512E+00
1.750000E-01	1.245840E+00
1.760000E-01	1.224973E+00
1.770000E-01	1.223728E+00
1.780000E-01	1.248932E+00
1.790000E-01	1.234641E+00
1.800000E-01	1.227292E+00
1.810000E-01	1.240206E+00
1.820000E-01	1.233117E+00
1.830000E-01	1.243953E+00
1.840000E-01	1.224286E+00
1.850000E-01	1.220811E+00
1.860000E-01	1.223965E+00
1.870000E-01	1.240955E+00
1.880000E-01	1.230080E+00
1.890000E-01	1.216637E+00
1.900000E-01	1.213329E+00
1.910000E-01	1.225617E+00
1.920000E-01	1.221644E+00
1.930000E-01	1.212389E+00
1.940000E-01	1.208603E+00
1.950000E-01	1.234174E+00
1.960000E-01	1.224053E+00
1.970000E-01	1.223559E+00
1.980000E-01	1.233392E+00
1.990000E-01	1.233133E+00
2.000000E-01	1.245008E+00
2.010000E-01	1.234275E+00
2.020000E-01	1.241411E+00
2.030000E-01	1.249800E+00
2.040000E-01	1.239688E+00
2.050000E-01	1.232363E+00
2.060000E-01	1.249729E+00
2.070000E-01	1.251781E+00
2.080000E-01	1.239022E+00
2.090000E-01	1.251587E+00
2.100000E-01	1.254937E+00
2.110000E-01	1.235407E+00
2.120000E-01	1.251481E+00
2.130000E-01	1.253970E+00
2.140000E-01	1.234556E+00
2.150000E-01	1.254566E+00
2.160000E-01	1.246529E+00
2.170000E-01	1.235459E+00
2.180000E-01	1.255819E+00
2.190000E-01	1.224263E+00
2.200000E-01	1.241038E+00
2.210000E-01	1.237517E+00
2.220000E-01	1.244542E+00
2.230000E-01	1.241567E+00
2.240000E-01	1.250585E+00
2.250000E-01	1.223098E+00
2.260000E-01	1.229699E+00
2.270000E-01	1.228064E+00
2.280000E-01	1.218217E+00
2.290000E-01	1.226055E+00
2.300000E-01	1.223218E+00
2.310000E-01	1.213207E+00
2.320000E-01	1.219584E+00
2.330000E-01	1.212990E+00
2.340000E-01	1.202359E+00
2.350000E-01	1.224721E+00
2.360000E-01	1.200123E+00
2.370000E-01	1.205071E+00
2.380000E-01	1.209260E+00
2.390000E-01	1.221813E+00
2.400000E-01	1.223997E+00
2.410000E-01	1.230560E+00
2.420000E-01	1.199365E+00
2.430000E-01	1.231294E+00
2.440000E-01	1.212321E+00
2.450000E-01	1.206757E+00
2.460000E-01	1.229079E+00
2.470000E-01	1.236118E+00
2.480000E-01	1.227795E+00
2.490000E-01	1.242610E+00
2.500000E-01	1.235389E+00
2.510000E-01	1.230559E+00
2.520000E-01	1.241390E+00
2.530000E-01	1.232947E+00
2.540000E-01	1.218809E+00
2.550000E-01	1.241291E+00
2.560000E-01	1.234982E+00
2.570000E-01	1.236795E+00
2.580000E-01	1.226704E+00
2.590000E-01	1.219818E+00
2.600000E-01	1.240193E+00
2.610000E-01	1.232473E+00
2.620000E-01	1.241733E+00
2.630000E-01	1.241287E+00
2.640000E-01	1.244824E+00
2.650000E-01	1.230137E+00
2.660000E-01	1.245021E+00
2.670000E-01	1.253111E+00
2.680000E-01	1.235475E+00
2.690000E-01	1.250757E+00
2.700000E-01	1.223303E+00
2.710000E-01	1.225127E+00
2.720000E-01	1.241686E+00
2.730000E-01	1.227647E+00
2.740000E-01	1.226990E+00
2.750000E-01	1.238567E+00
2.760000E-01	1.207184E+00
2.770000E-01	1.209162E+00
2.780000E-01	1.232553E+00
2.790000E-01	1.218838E+00
2.800000E-01	1.227976E+00
2.810000E-01	1.206849E+00
2.820000E-01	1.201914E+00
2.830000E-01	1.211648E+00
2.840000E-01	1.215349E+00
2.850000E-01	1.211230E+00
2.860000E-01	1.211204E+00
2.870000E-01	1.221634E+00
2.880000E-01	1.192826E+00
2.890000E-01	1.223192E+00
2.900000E-01	1.221154E+00
2.910000E-01	1.201940E+00
2.920000E-01	1.201252E+00
2.930000E-01	1.213704E+00
2.940000E-01	1.194777E+00
2.950000E-01	1.224023E+00
2.960000E-01	1.196529E+00
2.970000E-01	1.206696E+00
2.980000E-01	1.214637E+00
2.990000E-01	1.222074E+00
3.000000E-01	1.221194E+00
3.010000E-01	1.213973E+00
3.020000E-01	1.209273E+00
3.030000E-01	1.230474E+00
3.040000E-01	1.230128E+00
3.050000E-01	1.217912E+00
3.060000E-01	1.224064E+00
3.070000E-01	1.243341E+00
3.080000E-01	1.229560E+00
3.090000E-01	1.229988E+00
3.100000E-01	1.231500E+00
3.110000E-01	1.239305E+00
3.120000E-01	1.231540E+00
3.130000E-01	1.234963E+00
3.140000E-01	1.232944E+00
3.150000E-01	1.238687E+00
3.160000E-01	1.236464E+00
3.170000E-01	1.216679E+00
3.180000E-01	1.236381E+00
3.190000E-01	1.237749E+00
3.200000E-01	1.219826E+00
3.210000E-01	1.221643E+00
3.220000E-01	1.218007E+00
3.230000E-01	1.240396E+00
3.240000E-01	1.225888E+00
3.250000E-01	1.203400E+00
3.260000E-01	1.216955E+00
3.270000E-01	1.210814E+00
3.280000E-01	1.203033E+00
3.290000E-01	1.221094E+00
3.300000E-01	1.210533E+00
3.310000E-01	1.190331E+00
3.320000E-01	1.207653E+00
3.330000E-01	1.206992E+00
3.340000E-01	1.189562E+00
3.350000E-01	1.207278E+00
3.360000E-01	1.206938E+00
3.370000E-01	1.214280E+00
3.380000E-01	1.198771E+00
3.390000E-01	1.187131E+00
3.400000E-01	1.195867E+00
3.410000E-01	1.221812E+00
3.420000E-01	1.211042E+00
3.430000E-01	1.199554E+00
3.440000E-01	1.216890E+00
3.450000E-01	1.196095E+00
3.460000E-01	1.212608E+00
3.470000E-01	1.228276E+00
3.480000E-01	1.218583E+00
3.490000E-01	1.209838E+00
3.500000E-01	1.232043E+00
3.510000E-01	1.213047E+00
3.520000E-01	1.225717E+00
3.530000E-01	1.230398E+00
3.540000E-01	1.224432E+00
3.550000E-01	1.217069E+00
3.560000E-01	1.212824E+00
3.570000E-01	1.222288E+00
3.580000E-01	1.242119E+00
3.590000E-01	1.212056E+00
3.600000E-01	1.227258E+00
3.610000E-01	1.230177E+00
3.620000E-01	1.225556E+00
3.630000E-01	1.246373E+00
3.640000E-01	1.251177E+00
3.650000E-01	1.216543E+00
3.660000E-01	1.232097E+00
3.670000E-01	1.227286E+00
3.680000E-01	1.225712E+00
3.690000E-01	1.237605E+00
3.700000E-01	1.218593E+00
3.710000E-01	1.218110E+00
3.720000E-01	1.228647E+00
3.730000E-01	1.207180E+00
3.740000E-01	1.218142E+00
3.750000E-01	1.211668E+00
3.760000E-01	1.200262E+00
